56
0.318700	2.180939e-14
0.368180	3.164360e-15
0.371095	7.461580e-15
0.372700	6.687502e-13
0.379685	2.533400e-14
0.386900	1.814370e-13
0.388900	5.493969e-14
0.396500	5.470185e-15
0.397000	1.334034e-13
0.402600	1.132091e-14
0.406900	6.399292e-15
0.407600	2.626538e-15
0.410060	1.238020e-13
0.433926	2.237040e-13
0.436300	3.773537e-14
0.447100	2.378341e-14
0.485997	4.780000e-13
0.492200	6.421522e-15
0.495900	6.981020e-13
0.500700	2.042236e-12
0.501600	1.374681e-14
0.519900	3.772754e-15
0.587600	6.350172e-14
0.630000	1.484955e-14
0.631200	6.974861e-15
0.654805	2.043181e-14
0.656096	1.368514e-12
0.658345	6.062723e-14
0.667800	1.798026e-14
0.671600	6.813626e-14
0.673000	5.027974e-14
0.706500	1.163009e-14
0.713600	2.760674e-14
0.731999	1.074761e-14
0.733073	5.684754e-15
0.775111	6.844374e-14
0.838998	1.094620e-15
0.854292	2.585980e-15
0.901231	8.795200e-15
0.906900	4.517100e-13
0.953100	1.744700e-13
1.004647	2.652900e-14
1.028673	2.294400e-14
1.032049	2.772400e-14
1.033641	2.581200e-14
1.083000	1.286683e-13
1.093494	4.321120e-14
1.281438	7.791400e-14
1.518741	5.353600e-16
1.569608	1.271480e-15
1.735704	4.368920e-15
1.874561	1.620420e-13
1.943989	8.747400e-15
2.164897	1.328840e-14
2.624385	2.174900e-14
4.049977	3.833560e-14
