34966
1.000000e-04	1.000000e-50
2.000000e-04	1.000000e-50
3.000000e-04	1.000001e-50
4.000000e-04	1.000021e-50
5.000000e-04	1.000191e-50
6.000000e-04	1.001175e-50
7.000000e-04	1.005450e-50
8.000000e-04	1.020594e-50
9.000000e-04	1.066524e-50
1.000000e-03	1.189889e-50
1.100000e-03	1.490421e-50
1.200000e-03	2.166161e-50
1.300000e-03	3.587136e-50
1.400000e-03	6.410301e-50
1.500000e-03	1.175248e-49
1.600000e-03	2.144268e-49
1.700000e-03	3.838051e-49
1.800000e-03	6.703388e-49
1.900000e-03	1.141159e-48
2.000000e-03	1.894898e-48
2.100000e-03	3.073583e-48
2.200000e-03	4.878068e-48
2.300000e-03	7.587773e-48
2.400000e-03	1.158567e-47
2.500000e-03	1.738952e-47
2.600000e-03	2.569069e-47
2.700000e-03	3.740169e-47
2.800000e-03	5.371426e-47
2.900000e-03	7.616954e-47
3.000000e-03	1.067423e-46
3.100000e-03	1.479417e-46
3.200000e-03	2.029301e-46
3.300000e-03	2.756643e-46
3.400000e-03	3.710602e-46
3.500000e-03	4.951851e-46
3.600000e-03	6.554820e-46
3.700000e-03	8.610281e-46
3.800000e-03	1.122833e-45
3.900000e-03	1.454179e-45
4.000000e-03	1.871016e-45
4.100000e-03	2.392402e-45
4.200000e-03	3.041014e-45
4.300000e-03	3.843714e-45
4.400000e-03	4.832199e-45
4.500000e-03	6.043728e-45
4.600000e-03	7.521934e-45
4.700000e-03	9.317736e-45
4.800000e-03	1.149036e-44
4.900000e-03	1.410847e-44
5.000000e-03	1.725144e-44
5.100000e-03	2.101072e-44
5.200000e-03	2.549143e-44
5.300000e-03	3.081400e-44
5.400000e-03	3.711611e-44
5.500000e-03	4.455476e-44
5.600000e-03	5.330846e-44
5.700000e-03	6.357983e-44
5.800000e-03	7.559825e-44
5.900000e-03	8.962283e-44
6.000000e-03	1.059457e-43
6.100000e-03	1.248956e-43
6.200000e-03	1.468414e-43
6.300000e-03	1.721969e-43
6.400000e-03	2.014246e-43
6.500000e-03	2.350412e-43
6.600000e-03	2.736227e-43
6.700000e-03	3.178101e-43
6.800000e-03	3.683155e-43
6.900000e-03	4.259289e-43
7.000000e-03	4.915256e-43
7.100000e-03	5.660733e-43
7.200000e-03	6.506411e-43
7.300000e-03	7.464079e-43
7.400000e-03	8.546723e-43
7.500000e-03	9.768624e-43
7.600000e-03	1.114547e-42
7.700000e-03	1.269448e-42
7.800000e-03	1.443451e-42
7.900000e-03	1.638622e-42
8.000000e-03	1.857216e-42
8.100000e-03	2.101699e-42
8.200000e-03	2.374760e-42
8.300000e-03	2.679328e-42
8.400000e-03	3.018591e-42
8.500000e-03	3.396018e-42
8.600000e-03	3.815375e-42
8.700000e-03	4.280750e-42
8.800000e-03	4.796575e-42
8.900000e-03	5.367652e-42
9.000000e-03	5.999175e-42
9.100000e-03	6.696764e-42
9.200000e-03	7.466486e-42
9.300000e-03	8.314894e-42
9.400000e-03	9.249053e-42
9.500000e-03	1.027658e-41
9.600000e-03	1.140567e-41
9.700000e-03	1.264514e-41
9.800000e-03	1.400448e-41
9.900000e-03	1.549389e-41
1.000000e-02	1.712429e-41
1.010000e-02	1.890742e-41
1.020000e-02	2.085586e-41
1.030000e-02	2.298309e-41
1.040000e-02	2.530354e-41
1.050000e-02	2.783264e-41
1.060000e-02	3.058688e-41
1.070000e-02	3.358391e-41
1.080000e-02	3.684255e-41
1.090000e-02	4.038290e-41
1.100000e-02	4.422637e-41
1.110000e-02	4.839582e-41
1.120000e-02	5.291556e-41
1.130000e-02	5.781151e-41
1.140000e-02	6.311123e-41
1.150000e-02	6.884403e-41
1.160000e-02	7.504107e-41
1.170000e-02	8.173544e-41
1.180000e-02	8.896229e-41
1.190000e-02	9.675891e-41
1.200000e-02	1.051649e-40
1.210000e-02	1.142221e-40
1.220000e-02	1.239750e-40
1.230000e-02	1.344708e-40
1.240000e-02	1.457592e-40
1.250000e-02	1.578929e-40
1.260000e-02	1.709277e-40
1.270000e-02	1.849227e-40
1.280000e-02	1.999400e-40
1.290000e-02	2.160456e-40
1.300000e-02	2.333089e-40
1.310000e-02	2.518033e-40
1.320000e-02	2.716061e-40
1.330000e-02	2.927989e-40
1.340000e-02	3.154678e-40
1.350000e-02	3.397033e-40
1.360000e-02	3.656009e-40
1.370000e-02	3.932612e-40
1.380000e-02	4.227898e-40
1.390000e-02	4.542980e-40
1.400000e-02	4.879030e-40
1.410000e-02	5.237276e-40
1.420000e-02	5.619013e-40
1.430000e-02	6.025598e-40
1.440000e-02	6.458458e-40
1.450000e-02	6.919091e-40
1.460000e-02	7.409068e-40
1.470000e-02	7.930039e-40
1.480000e-02	8.483732e-40
1.490000e-02	9.071962e-40
1.500000e-02	9.696627e-40
1.510000e-02	1.035972e-39
1.520000e-02	1.106333e-39
1.530000e-02	1.180963e-39
1.540000e-02	1.260092e-39
1.550000e-02	1.343959e-39
1.560000e-02	1.432813e-39
1.570000e-02	1.526917e-39
1.580000e-02	1.626545e-39
1.590000e-02	1.731982e-39
1.600000e-02	1.843528e-39
1.610000e-02	1.961495e-39
1.620000e-02	2.086210e-39
1.630000e-02	2.218012e-39
1.640000e-02	2.357258e-39
1.650000e-02	2.504318e-39
